find a nearby parking spot, 124, char, 1
employee recruitment takes a lot of effort, 39, word, 12
230452.864323833, 230453.197708458, 7.21000003814697, 4.0, i
230453.464070417, 230453.764499708, 14.1399993896484, 4.0, in
230453.980696625, 230455.714542125, 15.0475006103516, 4.0, for
230456.030917333, 230456.697937042, 7.70499992370605, 4.0, good
230456.997504917, 230457.697888958, 14.3049983978271, 4.0, inner
230458.18133725, 230458.931182125, 23.2150001525879, 4.0, follow
230459.281391042, 230459.531414208, 8.69499969482422, 4.0, forgive
230459.847897083, 230460.048152792, 7.29250049591064, 4.0, employee
230461.581534, 230462.764978708, 17.0275001525879, 4.0, employee q
230463.064798333, 230463.448444167, 8.36499977111816, 4.0, employee of
230463.998408167, 230464.465120958, 4.07499980926514, 4.0, employee the
230465.031846417, 230465.898454833, 15.1300010681152, 4.0, employee then
230466.448316042, 230467.081681667, 20.2449989318848, 4.0, employee seems
230467.465353292, 230467.88173425, 7.375, 4.0, employee record
230468.298708125, 230469.11540225, 16.1199989318848, 4.0, employee recover
230469.565348, 230470.332199458, 11.4174995422363, 4.0, employee shipping
230470.598649042, 230470.898872167, 4.07499980926514, 4.0, employee milosevic
230471.232142708, 230471.982251667, 12.0774993896484, 4.0, employee securities
230472.365700292, 230473.747965417, 21.1525001525879, 4.0, employee recruitment
230474.882545625, 230476.38268725, 18.2649993896484, 4.0, employee recruitment s
230476.682650375, 230476.932704875, 1.10500001907349, 4.0, employee recruitment of
230477.2491715, 230478.749399667, 10.2624998092651, 4.0, employee recruitment san
230479.083087292, 230479.349407542, 3.25, 4.0, employee recruitment said
230479.766122917, 230480.881630833, 16.2849998474121, 4.0, employee recruitment taken
230479.766122917, 230480.881630833, 16.2849998474121, 4.0, employee recruitment takes
230482.099754083, 230482.333027667, 1.02250003814697, 4.0, employee recruitment takes a
230483.383092125, 230484.133107625, 13.2325000762939, 4.0, employee recruitment takes a i
230484.382786292, 230485.849723, 12.9850006103516, 4.0, employee recruitment takes a on
230486.182912958, 230487.798579625, 19.0075016021729, 4.0, employee recruitment takes a not
230486.182912958, 230487.798579625, 19.0075016021729, 4.0, employee recruitment takes a lot
230489.16686275, 230492.5336915, 13.0675010681152, 4.0, employee recruitment takes a lot i
230492.833493458, 230493.166994125, 5.06500053405762, 4.0, employee recruitment takes a lot of
230494.117011458, 230495.1671595, 4.07499980926514, 4.0, employee recruitment takes a lot of a
230495.667210667, 230495.983961667, 9.35500049591064, 4.0, employee recruitment takes a lot of be
230496.316958208, 230496.650465042, 4.23999977111816, 4.0, employee recruitment takes a lot of did
230497.117268, 230497.684230458, 12.0774993896484, 4.0, employee recruitment takes a lot of been
230498.250789333, 230499.050721542, 18.3474998474121, 4.0, employee recruitment takes a lot of agent
230499.350818958, 230499.9829525, 20.4099998474121, 4.0, employee recruitment takes a lot of agents
230499.350818958, 230499.9829525, 20.4099998474121, 4.0, employee recruitment takes a lot of effort
rapidly running short on words, 33, word, 13
230504.501098667, 230505.900872125, 19.3374996185303, 4.0, t
230506.184555583, 230506.40116125, 1.26999998092651, 4.0, we
230506.734351875, 230507.68454525, 15.0475006103516, 4.0, was
230508.034453333, 230508.384781708, 8.11750030517578, 4.0, same
230508.717926417, 230508.951335792, 4.32250022888184, 4.0, range
230509.334717667, 230510.584580417, 10.5100002288818, 4.0, screen
230510.901466917, 230512.834767875, 27.1749992370605, 4.0, rapidly
230513.918292458, 230515.385184958, 14.3049983978271, 4.0, rapidly i
230515.80175225, 230516.50216275, 19.0900001525879, 4.0, rapidly or
230516.851839333, 230517.284932, 12.0774993896484, 4.0, rapidly own
230517.534956042, 230517.835116167, 11.0050010681152, 4.0, rapidly pull
230518.101668292, 230518.385393125, 7.12750053405762, 4.0, rapidly prime
230518.668630625, 230519.00190975, 11.4174995422363, 4.0, rapidly origin
230519.285307833, 230519.518514708, 7.70499992370605, 4.0, rapidly pulling
230519.285307833, 230519.518514708, 7.70499992370605, 4.0, rapidly looking
230520.485394917, 230520.584175292, -5.0, 4.0, rapidly running
230521.468928375, 230522.585522042, 16.2849998474121, 4.0, rapidly running p
230522.935362958, 230523.352329958, 4.15750026702881, 4.0, rapidly running of
230523.635257875, 230524.468891292, 14.8000011444092, 4.0, rapidly running per
230524.919228625, 230525.802110125, 15.1300010681152, 4.0, rapidly running reno
230526.002113083, 230526.418872792, 19.0075016021729, 4.0, rapidly running terms
230526.002113083, 230526.418872792, 19.0075016021729, 4.0, rapidly running short
230527.835632667, 230528.502653458, 15.2124996185303, 4.0, rapidly running short o
230528.819348708, 230529.402700417, 12.2424983978271, 4.0, rapidly running short on
230530.252567833, 230531.369572208, 18.1000003814697, 4.0, rapidly running short on r
230531.78613625, 230532.336223458, 16.0375003814697, 4.0, rapidly running short on to
230532.719402833, 230533.469670833, 19.0900001525879, 4.0, rapidly running short on not
230533.752698208, 230533.986358417, 4.23999977111816, 4.0, rapidly running short on rose
230534.269794583, 230535.435297333, 16.0375003814697, 4.0, rapidly running short on total
230534.269794583, 230535.435297333, 16.0375003814697, 4.0, rapidly running short on power
230536.186378708, 230536.268580042, -5.0, 4.0, rapidly running short on tower
230536.353211083, 230536.451899042, -5.0, 4.0, rapidly running short on upper
230536.536608875, 230536.603285542, -5.0, 4.0, rapidly running short on words
the collapse of the roman empire, 54, word, 14
230538.453380708, 230539.070004, 20.5749988555908, 4.0, u
230539.336666792, 230539.670031125, 10.3450002670288, 4.0, uh
230539.920032708, 230540.253431542, 6.22000026702881, 4.0, the
230541.170125875, 230541.853514792, 7.21000003814697, 4.0, the i
230542.203200583, 230542.953631042, 17.1100006103516, 4.0, the is
230543.286633708, 230543.970325083, 20.3274993896484, 4.0, the for
230544.1699635, 230544.536862333, 10.1800003051758, 4.0, the drug
230544.920369208, 230545.137267917, 2.09500026702881, 4.0, the could
230545.503878917, 230546.220495375, 14.1399993896484, 4.0, the formal
230546.553827125, 230548.254164208, 15.0475006103516, 4.0, the council
230548.554051208, 230548.870677917, 5.06500053405762, 4.0, the founding
230548.554051208, 230548.870677917, 5.06500053405762, 4.0, the notebook
230549.804101292, 230549.886099667, -5.0, 4.0, the flooding
230549.9542925, 230550.036130625, -5.0, 4.0, the explained
230550.104467417, 230550.186153417, -5.0, 4.0, the blumenthal
230550.254188917, 230550.337431792, -5.0, 4.0, the forgetting
230550.38743225, 230550.503922583, -5.0, 4.0, the explaining
230550.587622542, 230550.669470792, -5.0, 4.0, the coordinate
230550.870646958, 230550.954056292, -5.0, 4.0, the coordinated
230551.17070675, 230551.252790333, -5.0, 4.0, the coordinates
230551.555266042, 230551.669524833, -5.0, 4.0, the coordinator
230551.97070475, 230552.086235208, -5.0, 4.0, the impressed
230552.170892833, 230552.270906833, -5.0, 4.0, the intrinsic
230552.337657125, 230552.435939625, -5.0, 4.0, the hopefully
230552.787440542, 230552.819430458, -5.0, 4.0, the impression
230552.904184208, 230552.986063458, -5.0, 4.0, the impressive
230553.070603167, 230553.169613417, -5.0, 4.0, the currently
230553.354418375, 230553.387547208, -5.0, 4.0, the expressed
230553.554521958, 230553.654305208, -5.0, 4.0, the expression
230554.471080417, 230554.770882292, 100.0, 1.0, the
230555.554500417, 230556.187842333, 4.23999977111816, 4.0, the a
230556.420815458, 230557.637999417, 18.2649993896484, 4.0, the as
230557.937576625, 230558.404706333, 10.5100002288818, 4.0, the are
230558.654255542, 230559.171241208, 12.1599998474121, 4.0, the from
230559.504700292, 230559.721355667, 1.43499994277954, 4.0, the crime
230560.071382, 230560.854931542, 14.3049983978271, 4.0, the dollar
230561.138084208, 230562.988302, 20.4924983978271, 4.0, the dollars
230563.304964417, 230564.37170175, 6.22000026702881, 4.0, the collapse
230565.271839208, 230567.705396083, 13.0675010681152, 4.0, the collapse i
230567.988244375, 230568.305291958, 5.23000049591064, 4.0, the collapse of
230570.055392917, 230571.438768167, 17.3575000762939, 4.0, the collapse of r
230571.705321083, 230572.038699042, 6.05500030517578, 4.0, the collapse of of
230572.288471417, 230572.538847958, 6.13749980926514, 4.0, the collapse of the
230573.505911, 230574.889117167, 19.0900001525879, 4.0, the collapse of the s
230575.122185708, 230575.555752708, 13.3975009918213, 4.0, the collapse of the to
230575.688808875, 230576.105908917, 10.3450002670288, 4.0, the collapse of the the
230576.322102792, 230576.672473792, 0.197499752044678, 4.0, the collapse of the some
230576.922269833, 230577.372491, 14.4699993133545, 4.0, the collapse of the roman
230578.639337375, 230579.072663583, 3.00250053405762, 4.0, the collapse of the roman a
230579.372451542, 230580.139422542, 13.3975009918213, 4.0, the collapse of the roman an
230580.422465042, 230581.722814667, 14.5524997711182, 4.0, the collapse of the roman all
230581.889070583, 230582.356078458, 11.0874996185303, 4.0, the collapse of the roman book
230582.772837083, 230583.939647583, 18.1824989318848, 4.0, the collapse of the roman books
230584.256346667, 230584.473077167, 6.22000026702881, 4.0, the collapse of the roman empire
the price of gas is high, 31, word, 15
230586.723198792, 230587.889850458, 20.0799999237061, 4.0, u
230588.089712792, 230588.523261, 9.02500057220459, 4.0, uh
230588.839798583, 230589.073285875, 2.25999975204468, 4.0, the
230589.890045208, 230590.756743292, 15.0475006103516, 4.0, the o
230591.073149042, 230593.023562208, 19.1725006103516, 4.0, the or
230593.306480917, 230593.673686667, 8.03500080108643, 4.0, the org
230593.9066145, 230594.223596958, 5.06500053405762, 4.0, the much
230594.490406625, 230594.72391925, 4.15750026702881, 4.0, the price
230595.556965625, 230596.723783083, 13.0675010681152, 4.0, the price i
230596.973436875, 230597.206778583, 4.15750026702881, 4.0, the price of
230597.973968417, 230598.557247625, 6.13749980926514, 4.0, the price of i
230598.840231958, 230599.090590833, 0.0325002670288086, 4.0, the price of ca
230599.273634833, 230600.2072585, 15.2950000762939, 4.0, the price of can
230599.273634833, 230600.2072585, 15.2950000762939, 4.0, the price of has
230600.974047792, 230601.072811917, -5.0, 4.0, the price of far
230601.157501, 230601.224083958, -5.0, 4.0, the price of gao
230601.307622417, 230601.406197625, -5.0, 4.0, the price of car
230601.474238667, 230601.556367875, -5.0, 4.0, the price of fan
230601.607587542, 230601.707547083, -5.0, 4.0, the price of gap
230601.740651625, 230601.790700333, -5.0, 4.0, the price of cap
230601.84073025, 230601.8894995, -5.0, 4.0, the price of dan
230602.707451125, 230602.789523792, -5.0, 4.0, the price of her
230602.924322, 230602.98956375, -5.0, 4.0, the price of ear
230603.174001667, 230603.256222417, -5.0, 4.0, the price of gas
230604.391014667, 230604.890951417, 9.27250003814697, 4.0, the price of gas i
230605.207470417, 230606.19112225, 17.1100006103516, 4.0, the price of gas is
230607.307796125, 230607.74096425, 10.1800003051758, 4.0, the price of gas is i
230607.9908605, 230608.27459025, 5.06500053405762, 4.0, the price of gas is he
230608.757867375, 230609.074465417, 7.53999996185303, 4.0, the price of gas is had
230609.257578792, 230609.52459225, 11.4174995422363, 4.0, the price of gas is feel
230609.257578792, 230609.52459225, 11.4174995422363, 4.0, the price of gas is high
i will put on my glasses, 37, word, 16
230612.758212583, 230613.241535792, 11.3350009918213, 4.0, i
230614.274927417, 230615.841816042, 23.2150001525879, 4.0, i x
230616.024938375, 230616.391627792, 9.51999950408936, 4.0, i uh
230616.558180458, 230616.858472083, 12.2424983978271, 4.0, i who
230617.074935667, 230617.391928625, 10.3450002670288, 4.0, i will
230618.275292333, 230620.1086885, 13.3150005340576, 4.0, i will i
230620.391742583, 230621.242038792, 10.9224996566772, 4.0, i will of
230621.475075208, 230621.908601167, 22.1424999237061, 4.0, i will not
230621.475075208, 230621.908601167, 22.1424999237061, 4.0, i will now
230622.525377375, 230622.62412275, -5.0, 4.0, i will new
230622.692305292, 230622.774219833, -5.0, 4.0, i will mix
230622.808869208, 230622.958939167, -5.0, 4.0, i will lot
230623.008869417, 230623.0909465, -5.0, 4.0, i will low
230623.142249875, 230623.224244542, -5.0, 4.0, i will his
230623.358981417, 230623.408868875, -5.0, 4.0, i will how
230623.692098125, 230623.774305875, -5.0, 4.0, i will kit
230623.875853417, 230623.924314292, -5.0, 4.0, i will lit
230625.359115625, 230625.508899458, 100.0, 1.0, i will
230626.125549458, 230627.142515167, 11.3350009918213, 4.0, i will i
230627.492197958, 230628.192622833, 22.1424999237061, 4.0, i will it
230628.509130875, 230629.225829417, 18.1000003814697, 4.0, i will its
230628.509130875, 230629.225829417, 18.1000003814697, 4.0, i will out
230629.792554458, 230629.891354333, -5.0, 4.0, i will our
230629.959033125, 230630.041343958, -5.0, 4.0, i will nyt
230630.092583417, 230630.174736833, -5.0, 4.0, i will put
230631.009405667, 230631.792964167, 13.3150005340576, 4.0, i will put i
230632.0592665, 230632.424858625, 13.1499996185303, 4.0, i will put on
230633.259618208, 230634.109662458, 12.2424983978271, 4.0, i will put on i
230634.359502, 230634.976307417, 27.5875015258789, 4.0, i will put on my
230635.943101333, 230636.426422167, 5.06500053405762, 4.0, i will put on my a
230636.692804083, 230637.15990675, 10.3450002670288, 4.0, i will put on my in
230637.426133458, 230637.6596115, 2.17750024795532, 4.0, i will put on my did
230638.059783542, 230638.959822292, 19.2550010681152, 4.0, i will put on my flat
230639.176306042, 230639.6765895, 16.2024993896484, 4.0, i will put on my class
230639.99304275, 230640.609983458, 8.03500080108643, 4.0, i will put on my figure
230640.893440375, 230641.392088667, 17.1100006103516, 4.0, i will put on my classes
230640.893440375, 230641.392088667, 17.1100006103516, 4.0, i will put on my glasses
you want to eat your cake, 53, word, 17
230644.943639792, 230646.526822958, 23.0500011444092, 4.0, x
230646.877054458, 230647.327072333, 13.1499996185303, 4.0, to
230647.577162, 230648.193787542, 18.2649993896484, 4.0, you
230649.010590792, 230650.610679792, 17.8524990081787, 4.0, you r
230650.877089208, 230651.244086583, 2.25999975204468, 4.0, you of
230651.460296792, 230651.877350958, 13.1499996185303, 4.0, you san
230652.193880917, 230653.127624083, 19.0075016021729, 4.0, you salt
230652.193880917, 230653.127624083, 19.0075016021729, 4.0, you sent
230653.94417875, 230654.059580667, -5.0, 4.0, you want
230654.660943667, 230656.12778175, 20.0799999237061, 4.0, you want u
230656.377763125, 230656.661045458, 13.6450004577637, 4.0, you want to
230656.377763125, 230656.661045458, 13.6450004577637, 4.0, you want so
230657.194431583, 230657.243106667, -5.0, 4.0, you want um
230658.177831167, 230658.677652583, 1.10500001907349, 4.0, you want um a
230659.111271583, 230659.361115125, 100.0, 1.0, you want um
230659.111271583, 230659.861344417, 100.0, 1.0, you want
230659.111271583, 230661.144794167, 18.2649993896484, 4.0, you want s
230661.411157792, 230662.0268205, 13.2325000762939, 4.0, you want to
230663.178169542, 230663.794816083, 5.14750003814697, 4.0, you want to a
230664.027817, 230665.278212667, -0.297500133514404, 4.0, you want to ca
230665.661453417, 230666.426972375, 17.4400005340576, 4.0, you want to has
230665.661453417, 230666.426972375, 17.4400005340576, 4.0, you want to far
230667.028327667, 230667.110379375, -5.0, 4.0, you want to can
230667.195082458, 230667.260415875, -5.0, 4.0, you want to car
230667.328413958, 230667.395354208, -5.0, 4.0, you want to eat
230668.245210458, 230669.178565417, 20.1625003814697, 4.0, you want to eat u
230669.561839667, 230670.095328417, 12.1599998474121, 4.0, you want to eat to
230670.511946, 230671.345127333, 100.0, 1.0, you want to eat u
230670.511946, 230673.595582875, 13.6450004577637, 4.0, you want to eat to
230673.895293, 230674.878961708, 17.1100006103516, 4.0, you want to eat too
230675.245468167, 230676.328795208, 14.5524997711182, 4.0, you want to eat work
230675.245468167, 230676.328795208, 14.5524997711182, 4.0, you want to eat soon
