word,time,elapse,selection,user,id,in_sentence,mode,sentence_first,reset
over,4.1989384579937905,0.8848741670080926,0.0,yangtian_1473693203,36,4,word,False,False
completely,7.000448375009,1.5839697499759495,0.0,yangtian_1473693203,37,0,word,True,False
sold,3.4828981250175275,1.7014748330111615,2.1156837919843383,yangtian_1473693203,37,1,word,False,False
out,2.5331422919989564,1.201402708014939,0.9324102079845034,yangtian_1473693203,37,2,word,False,False
of,1.4335295420023613,1.2999695419857744,0.0,yangtian_1473693203,37,3,word,False,False
tony,3.250256041996181,1.200302749988623,0.0,yangtian_1473693203,38,0,word,True,False
world,7.533742083993275,1.3838332919985987,0.2163839580025524,yangtian_1473693203,38,0,word,True,False
toss,12.132548541994765,1.4000352500006557,5.685362124990206,yangtian_1473693203,38,0,word,True,False
the,2.616804792021867,1.3834877499903087,0.0,yangtian_1473693203,38,1,word,False,False
ball,2.050361416011583,1.0180362499959301,1.1985527919896413,yangtian_1473693203,38,2,word,False,False
awkward,6.1004112499940675,0.9667159579985309,0.0,yangtian_1473693203,38,3,word,False,False
the,2.616884959017625,1.533362207992468,0.0,yangtian_1473693203,39,0,word,True,False
treasury,9.617246082983911,1.6668355840083677,0.0,yangtian_1473693203,39,1,word,False,False
department,6.882621875003679,1.6179744160035625,0.0,yangtian_1473693203,39,2,word,False,False
is,2.298777958989376,1.0682460410171188,0.0,yangtian_1473693203,39,3,word,False,False
electric,5.8002449159976095,1.3502685419807676,0.0,yangtian_1473693203,41,0,word,True,False
cars,1.766825875005452,2.1834731670096517,0.0,yangtian_1473693203,41,1,word,False,False
need,1.5997984159912448,1.3336499169818126,0.33348191701225005,yangtian_1473693203,41,2,word,False,False
big,1.4998613329953514,1.7336387500108685,0.0,yangtian_1473693203,41,3,word,False,False
fuel,2.65016133300378,1.4168421250069514,0.0,yangtian_1473693203,41,4,word,False,False
put,1.7999525000050198,2.233556790975854,0.0,yangtian_1473693203,42,0,word,True,False
garbage,5.916984084004071,1.4003927500161808,0.0,yangtian_1473693203,42,1,word,False,False
in,1.2164096659980714,0.9834334169863723,0.0,yangtian_1473693203,42,2,word,False,False
an,0.815433458017651,1.1179675839957781,0.0,yangtian_1473693203,42,3,word,False,False
abandoned,7.250282374996459,1.7003388330049347,0.0,yangtian_1473693203,42,4,word,False,False
bad,1.166752125020139,1.2000042089784984,0.0,yangtian_1473693203,43,0,word,True,False
for,3.833569250011351,2.966949082998326,0.0,yangtian_1473693203,43,1,word,False,False
the,2.583429916994646,1.3001047910074703,0.0,yangtian_1473693203,43,2,word,False,False
my,2.183470792020671,1.7996893749805167,0.0,yangtian_1473693203,44,0,word,True,False
bike,1.5837534580205102,1.3180357500095852,1.6322466669953428,yangtian_1473693203,44,1,word,False,False
has,1.2819935419829562,2.2680511660000775,1.2001712500059512,yangtian_1473693203,44,2,word,False,False
a,0.26676724999560975,1.5667427919979673,0.0,yangtian_1473693203,44,3,word,False,False
flat,2.9320947919914033,1.951522333023604,0.0,yangtian_1473693203,44,4,word,False,False
wire,3.983663541992428,1.484781084000133,2.465583915996831,yangtian_1473693203,44,5,word,False,False
a,-3.950364999996964,0.9331287920067552,4.050501666002674,yangtian_1473693203,44,6,word,False,False
win,3.5003199579950888,2.9836517079966143,0.0,yangtian_1473693203,45,0,word,True,False
first,2.3000994170142803,1.4834301249939017,0.0,yangtian_1473693203,45,1,word,False,False
prize,7.433775457990123,1.900122458988335,0.0,yangtian_1473693203,45,2,word,False,False
in,1.9653470830235165,1.4348960419883952,0.0,yangtian_1473693203,45,3,word,False,False
the,2.7166309999884106,1.1002418330172077,0.0,yangtian_1473693203,45,4,word,False,False
a,3.116930791991763,0.8501145410118625,0.0,yangtian_1473693203,45,5,word,False,False
the,3.116930791991763,0.6501378749962896,0.9500002500135452,yangtian_1473693203,45,4,word,False,False
pay,4.598745916999178,1.8347690000082366,1.4503284160164185,yangtian_1473693203,46,0,word,True,False
off,1.3335250839882065,0.8009909999964293,1.0990392499952577,yangtian_1473693203,46,1,word,False,False
a,-1.900030249991687,1.501360249996651,1.9821452909964137,yangtian_1473693203,46,2,word,False,False
mortgage,14.134263459010981,2.2500993749999907,0.0,yangtian_1473693203,46,3,word,False,False
can,3.0333616249845363,1.4169305410177913,0.0,yangtian_1473693203,46,4,word,False,False
for,7.950485749985091,1.1834567500045523,0.0,yangtian_1473693203,46,4,word,False,False
a,1.900093458010815,1.0167942499974743,0.8999189579917584,yangtian_1473693203,46,5,word,False,False
the,2.1166919590032194,1.0001381249749102,0.0,yangtian_1473693203,47,0,word,True,False
most,2.4498901660263073,1.6836674169753678,0.0,yangtian_1473693203,47,1,word,False,False
beautiful,8.117237541999202,1.6834070830082055,0.0,yangtian_1473693203,47,2,word,False,False
what,4.132355042005656,1.368094832985662,0.0,yangtian_1473693203,48,0,word,True,False
you,2.848740250017727,1.1349114170006942,0.0,yangtian_1473693203,48,1,word,False,False
see,1.8331331249792129,1.1502696250099689,0.0,yangtian_1473693203,48,2,word,False,False
is,1.498738249996677,1.4348155409970786,0.0,yangtian_1473693203,48,3,word,False,False
what,3.2833223750058096,1.034729500010144,1.9657144589873496,yangtian_1473693203,48,4,word,False,False
you,3.9001528329972643,1.3334662080160342,0.0,yangtian_1473693203,48,5,word,False,False
bitch,3.2500180000206456,1.9165842089860234,0.0,yangtian_1473693203,49,0,word,True,False
a,3.2500180000206456,1.6503607089980505,2.0164010000007693,yangtian_1473693203,49,0,word,True,False
much,2.7667291660036426,1.183523958985461,0.0,yangtian_1473693203,49,1,word,False,False
higher,4.350185165996663,1.4169351250166073,0.0,yangtian_1473693203,49,2,word,False,False
risk,3.049935541988816,1.1835655000177212,0.0,yangtian_1473693203,49,3,word,False,False
of,1.2498911669827066,1.2500200830108952,0.0,yangtian_1473693203,49,4,word,False,False
getting,7.200762708002003,1.5167777919850778,0.0,yangtian_1473693203,49,5,word,False,False
jumping,6.8504530409991276,0.916819417005172,0.0,yangtian_1473693203,50,0,word,True,False
right,6.132922624994535,2.017538624990266,0.0,yangtian_1473693203,50,1,word,False,False
out,2.298833917011507,0.9681032079970464,0.0,yangtian_1473693203,50,2,word,False,False
of,1.4832842500181869,1.2170223749999423,0.0,yangtian_1473693203,50,3,word,False,False
the,2.349996666976949,0.7333836250181776,0.0,yangtian_1473693203,50,4,word,False,False
why,3.1333366250037216,1.1837896250071935,0.0,yangtian_1473693203,51,0,word,True,False
do,1.1667648339935113,1.851187583990395,0.6321667910087854,yangtian_1473693203,51,1,word,False,False
you,2.849138874997152,1.1180585410038475,0.0,yangtian_1473693203,51,2,word,False,False
are,1.899957000016002,1.2001782089937478,0.0,yangtian_1473693203,51,3,word,False,False
they,3.5331785829912405,1.650390958006028,0.0,yangtian_1473693203,51,4,word,False,False
silly,10.73269987499225,1.7013569580158219,0.0,yangtian_1473693203,51,4,word,False,False
experience,9.28378379199421,1.150209666986484,0.0,yangtian_1473693203,52,0,word,True,False
is,1.8499532080022618,1.7515288339927793,1.015438083006302,yangtian_1473693203,52,1,word,False,False
hard,2.2502611660165712,0.999920749978628,0.0,yangtian_1473693203,52,2,word,False,False
to,4.283376750012394,2.8824168340070173,0.0,yangtian_1473693203,52,3,word,False,False
come,2.734908374986844,1.2334125000052154,0.0,yangtian_1473693203,52,4,word,False,False
can,1.3000896250014193,1.2667240420123562,0.0,yangtian_1473693203,53,0,word,True,False
can,5.083630250010174,0.4335012499941513,0.0,yangtian_1473693203,53,0,word,True,False
we,1.5166199580125976,1.1514677919913083,0.9821012920001522,yangtian_1473693203,53,1,word,False,False
play,5.117080541007454,2.20008508398314,0.0,yangtian_1473693203,53,2,word,False,False
came,3.18349329099874,3.3002467500045896,0.0,yangtian_1473693203,53,3,word,False,False
cards,10.633946583024226,1.6669206249935087,0.0,yangtian_1473693203,53,3,word,False,False
elections,8.900172124995152,1.1501065410266165,0.0,yangtian_1473693203,54,0,word,True,False
bring,4.216837416985072,1.0667100000136998,0.0,yangtian_1473693203,54,1,word,False,False
our,3.4823353329848032,1.0348054589994717,0.0,yangtian_1473693203,54,2,word,False,False
the,4.44999666599324,1.5836107500072103,0.0,yangtian_1473693203,54,3,word,False,False
questioning,8.483922832994722,2.1668351249827538,0.0,yangtian_1473693203,55,0,word,True,False
the,1.5164800000202376,1.401422625000123,1.8490614579932299,yangtian_1473693203,55,1,word,False,False
wisdom,5.0002779999922495,1.5168087920174003,0.0,yangtian_1473693203,55,2,word,False,False
of,1.2168952079955488,1.1166736249870155,0.0,yangtian_1473693203,55,3,word,False,False
the,3.3499370420177,0.9835396249836776,0.0,yangtian_1473693203,55,4,word,False,False
the,1.8000414579873905,1.1506182920129504,0.0,yangtian_1473693203,56,0,word,True,False
dog,1.5164047080033924,1.3335061249963474,2.333382957993308,yangtian_1473693203,56,1,word,False,False
buried,4.750266124989139,1.0500989590073004,0.0,yangtian_1473693203,56,2,word,False,False
the,2.6168288750050124,0.9668138329870999,0.0,yangtian_1473693203,56,3,word,False,False
can,1.500083791994257,1.683434667007532,0.0,yangtian_1473693203,57,0,word,True,False
we,2.0002128749911208,2.283388499985449,0.0,yangtian_1473693203,57,1,word,False,False
play,2.4820800830202643,1.3512693329830654,2.2337586249923334,yangtian_1473693203,57,2,word,False,False
cards,2.7334368750161957,1.7003222499915864,0.0,yangtian_1473693203,57,3,word,False,False
information,12.434110292000696,1.2335022919869516,0.8998474999971222,yangtian_1473693203,58,0,word,True,False
super,4.965840124990791,1.6680181249976158,0.0,yangtian_1473693203,58,1,word,False,False
never,8.332762375008315,6.250581249973038,10.468429833010305,yangzhican_1473736360,9,0,word,True,False
mix,1.948805749998428,6.667148624983383,2.0681027080281638,yangzhican_1473736360,9,1,word,False,False
retired,8.868487832980463,1.1002344169828575,0.19972908301861025,yangzhican_1473736360,9,0,word,True,False
never,16.41783220798243,2.4680282920016907,0.0,yangzhican_1473736360,9,0,word,True,False
lisa,4.967105874995468,0.9000713749846909,0.7999280000221916,yangzhican_1473736360,9,1,word,False,False
never,4.967105874995468,1.2836813330068253,1.7831855000113137,yangzhican_1473736360,9,0,word,True,False
mix,2.7998768749821465,1.233344375010347,0.9503059170092456,yangzhican_1473736360,9,1,word,False,False
religion,8.067355040984694,1.25020512501942,0.0,yangzhican_1473736360,9,2,word,False,False
and,1.7832059169886634,1.016735332988901,0.0,yangzhican_1473736360,9,3,word,False,False
this,4.7836490829940885,1.2333272499963641,1.4001001669967081,yangzhican_1473736360,10,0,word,True,False
person,5.150472458015429,1.2501283749879804,0.0,yangzhican_1473736360,10,1,word,False,False
is,2.383497625007294,1.2166076250141487,0.0,yangzhican_1473736360,10,2,word,False,False
a,0.4833026249834802,0.8668451250123326,0.0,yangzhican_1473736360,10,3,word,False,False
what,6.316915542003699,1.266842875018483,0.0,yangzhican_1473736360,11,0,word,True,False
a,0.30001533299218863,0.7334139999875333,0.0,yangzhican_1473736360,11,1,word,False,False
lovely,6.317120082996553,1.2333330000110436,0.0,yangzhican_1473736360,11,2,word,False,False
red,2.549985999998171,0.816778374981368,1.1002352090144996,yangzhican_1473736360,11,3,word,False,False
employee,7.183828959008679,1.5333812079916243,0.0,yangzhican_1473736360,12,0,word,True,False
recruitment,12.166431416990235,1.1345802080177236,0.0,yangzhican_1473736360,12,1,word,False,False
takes,5.99908520799363,1.2181232500006445,0.0,yangzhican_1473736360,12,2,word,False,False
a,0.23327358398819342,1.0500644580170047,0.0,yangzhican_1473736360,12,3,word,False,False
lot,4.415487499994924,1.36828312498983,0.0,yangzhican_1473736360,12,4,word,False,False
of,4.000131375010824,0.9500173330015969,0.0,yangzhican_1473736360,12,5,word,False,False
rapidly,8.33366920799017,1.083524582994869,0.0,yangzhican_1473736360,13,0,word,True,False
running,5.60022225001012,0.884753082995303,1.0656605839903932,yangzhican_1473736360,13,1,word,False,False
short,4.94994441702147,1.4167598749918398,0.0,yangzhican_1473736360,13,2,word,False,False
on,1.5670677500020247,0.8498674159927759,0.0,yangzhican_1473736360,13,3,word,False,False
the,1.800050833990099,0.916694333020132,0.0,yangzhican_1473736360,14,0,word,True,False
expression,7.700552041991614,0.8167752089793794,4.783627291006269,yangzhican_1473736360,14,1,word,False,False
the,13.600756416999502,0.7836181249876972,0.0,yangzhican_1473736360,14,0,word,True,False
collapse,8.81720133300405,0.9001374579966068,0.0,yangzhican_1473736360,14,1,word,False,False
of,3.033452750009019,1.7501009590050671,0.0,yangzhican_1473736360,14,2,word,False,False
the,2.4834550409868825,0.9670630419859663,0.0,yangzhican_1473736360,14,3,word,False,False
roman,3.8665800000017043,1.26684637501603,0.0,yangzhican_1473736360,14,4,word,False,False
the,2.350087083003018,0.8167593330144882,0.0,yangzhican_1473736360,15,0,word,True,False
price,4.833874042000389,0.8330463749880437,0.0,yangzhican_1473736360,15,1,word,False,False
of,1.6498129579995293,0.7671898340049665,0.0,yangzhican_1473736360,15,2,word,False,False
gas,2.233290083007887,1.134792249999009,3.048963916982757,yangzhican_1473736360,15,3,word,False,False
is,1.8001075829961337,1.116673875018023,0.0,yangzhican_1473736360,15,4,word,False,False
i,0.4833232090168167,1.0333916249801405,0.0,yangzhican_1473736360,16,0,word,True,False
will,3.117001208011061,0.8833637080097105,0.0,yangzhican_1473736360,16,1,word,False,False
lit,3.633308833988849,1.4348013330018148,2.015713125001639,yangzhican_1473736360,16,2,word,False,False
will,3.633308833988849,0.6166500000108499,3.600298290984938,yangzhican_1473736360,16,1,word,False,False
put,3.100279959006002,0.834668833995238,0.9489074159937445,yangzhican_1473736360,16,2,word,False,False
on,1.4154529579973314,0.834759582998231,0.0,yangzhican_1473736360,16,3,word,False,False
my,1.7166892090172041,0.9667939159844536,0.0,yangzhican_1473736360,16,4,word,False,False
you,3.250147749989992,0.8168032499961555,0.0,yangzhican_1473736360,17,0,word,True,False
want,4.117033290996915,0.6013629999943078,0.9319565840123687,yangzhican_1473736360,17,1,word,False,False
um,2.0001017909962684,0.9347244999953546,0.5820612090174109,yangzhican_1473736360,17,2,word,False,False
a,0.49982141598593444,0.433619000017643,0.0,yangzhican_1473736360,17,3,word,False,False
to,3.8489893329970073,1.151349041989306,0.0,yangzhican_1473736360,17,2,word,False,False
eat,3.248802832997171,0.8498562499880791,0.9683818330231588,yangzhican_1473736360,17,3,word,False,False
your,8.08358475001296,3.0348863329854794,3.7325285419938155,yangzhican_1473736360,17,4,word,False,False
valid,5.000273665995337,1.3832557499990799,0.0,yangzhican_1473736360,18,0,word,True,False
until,5.333698834001552,0.9334950000047684,0.0,yangzhican_1473736360,18,1,word,False,False
the,2.2000006250164006,0.7501019579940476,0.0,yangzhican_1473736360,18,2,word,False,False
end,1.9167946669913363,2.1014813339861576,6.48242954100715,yangzhican_1473736360,18,3,word,False,False
of,1.5166419160086662,1.1168987920100335,0.0,yangzhican_1473736360,18,4,word,False,False
the,2.2999427919858135,1.1335852910124231,0.0,yangzhican_1473736360,18,5,word,False,False
very,5.899283375008963,1.4011313749942929,0.0,yangzhican_1473736360,19,0,word,True,False
reluctant,12.084183708007913,1.133461791992886,0.0,yangzhican_1473736360,19,1,word,False,False
to,2.566750291007338,0.7667118749814108,0.0,yangzhican_1473736360,19,2,word,False,False
you,3.200190042000031,1.3001409580174368,0.0,yangzhican_1473736360,20,0,word,True,False
should,6.2670209579810034,0.9502406250103377,0.0,yangzhican_1473736360,20,1,word,False,False
visit,5.250231666985201,0.8002687080006581,0.8499851250089705,yangzhican_1473736360,20,2,word,False,False
a,0.1831232089898549,0.6501289160223678,0.0,yangzhican_1473736360,20,3,word,False,False
work,4.16548466598033,1.051466959004756,0.0,yangzhican_1473736360,21,0,word,True,False
hard,2.866616957995575,0.800330042024143,0.0,yangzhican_1473736360,21,1,word,False,False
to,1.6499359579756856,1.0670493330108002,0.0,yangzhican_1473736360,21,2,word,False,False
reach,4.0332909999997355,1.3165959590114653,0.0,yangzhican_1473736360,21,3,word,False,False
the,1.8168982079951093,0.9835647080035415,0.0,yangzhican_1473736360,21,4,word,False,False
traveling,9.26749091601232,1.2833465419826098,0.0,yangzhican_1473736360,22,0,word,True,False
to,2.050039124995237,1.4502350420225412,0.0,yangzhican_1473736360,22,1,word,False,False
conferences,11.53400104100001,1.1001839999807999,0.0,yangzhican_1473736360,22,2,word,False,False
is,2.800137750018621,1.3667089999944437,0.0,yangzhican_1473736360,22,3,word,False,False
we,1.8835484170122072,0.8666984580049757,0.0,yangzhican_1473736360,23,0,word,True,False
run,3.032298957987223,1.0346858749981038,0.0,yangzhican_1473736360,23,1,word,False,False
the,2.4165580839908216,0.7503423750167713,0.0,yangzhican_1473736360,23,2,word,False,False
